strategy,elapsed_seconds,gpu_index,memory_used_mib,memory_total_mib,gpu_utilization_percent,power_watts
padded,-5.447004079818726,1,29669.0,97871.0,0.0,120.91
padded,-5.447004079818726,2,29669.0,97871.0,0.0,119.03
padded,-5.447004079818726,3,29669.0,97871.0,0.0,120.04
padded,-5.246004104614258,0,29669.0,97871.0,100.0,122.68
padded,-5.246004104614258,1,29669.0,97871.0,0.0,121.23
padded,-5.246004104614258,2,29669.0,97871.0,0.0,119.8
padded,-5.246004104614258,3,29669.0,97871.0,0.0,120.27
padded,-5.046004056930542,0,29669.0,97871.0,100.0,122.69
padded,-5.046004056930542,1,29669.0,97871.0,0.0,121.27
padded,-5.046004056930542,2,29669.0,97871.0,100.0,120.52
padded,-5.046004056930542,3,29669.0,97871.0,0.0,120.42
padded,-4.846004009246826,0,29669.0,97871.0,100.0,122.69
padded,-4.846004009246826,1,29669.0,97871.0,0.0,121.29
padded,-4.846004009246826,2,29669.0,97871.0,100.0,121.23
padded,-4.846004009246826,3,29669.0,97871.0,0.0,120.42
padded,-4.64600396156311,0,29669.0,97871.0,100.0,122.66
padded,-4.645004034042358,1,29669.0,97871.0,0.0,121.29
padded,-4.645004034042358,2,29669.0,97871.0,100.0,121.86
padded,-4.645004034042358,3,29669.0,97871.0,0.0,120.37
padded,-4.445003986358643,0,29669.0,97871.0,100.0,122.72
padded,-4.445003986358643,1,29669.0,97871.0,0.0,121.29
padded,-4.445003986358643,2,29669.0,97871.0,100.0,122.42
padded,-4.445003986358643,3,29669.0,97871.0,0.0,120.4
padded,-4.245003938674927,0,29669.0,97871.0,100.0,122.36
padded,-4.245003938674927,1,29669.0,97871.0,0.0,121.06
padded,-4.245003938674927,2,29669.0,97871.0,100.0,122.63
padded,-4.245003938674927,3,29669.0,97871.0,0.0,120.33
padded,-4.04500412940979,0,29669.0,97871.0,100.0,122.31
padded,-4.044003963470459,1,29669.0,97871.0,0.0,120.93
padded,-4.044003963470459,2,29669.0,97871.0,100.0,122.27
padded,-4.044003963470459,3,29669.0,97871.0,0.0,120.07
padded,-3.8440041542053223,0,29669.0,97871.0,100.0,122.32
padded,-3.8440041542053223,1,29669.0,97871.0,0.0,120.91
padded,-3.8440041542053223,2,29669.0,97871.0,100.0,122.25
padded,-3.8440041542053223,3,29669.0,97871.0,0.0,120.0
padded,-3.6440041065216064,0,29669.0,97871.0,100.0,122.35
padded,-3.6440041065216064,1,29669.0,97871.0,0.0,120.93
padded,-3.6440041065216064,2,29669.0,97871.0,100.0,122.26
padded,-3.6440041065216064,3,29669.0,97871.0,0.0,120.06
padded,-3.4440040588378906,0,29669.0,97871.0,100.0,122.68
padded,-3.4440040588378906,1,29669.0,97871.0,0.0,121.88
padded,-3.4430041313171387,2,29669.0,97871.0,100.0,122.58
padded,-3.4430041313171387,3,29669.0,97871.0,0.0,120.39
padded,-3.243004083633423,0,29669.0,97871.0,100.0,122.68
padded,-3.243004083633423,1,29669.0,97871.0,100.0,122.53
padded,-3.243004083633423,2,29669.0,97871.0,100.0,122.61
padded,-3.243004083633423,3,29669.0,97871.0,0.0,120.41
padded,-3.043004035949707,0,29669.0,97871.0,100.0,122.74
padded,-3.043004035949707,1,29669.0,97871.0,100.0,123.18
padded,-3.043004035949707,2,29669.0,97871.0,100.0,122.62
padded,-3.043004035949707,3,29669.0,97871.0,0.0,120.34
padded,-2.843003988265991,0,29669.0,97871.0,100.0,122.72
padded,-2.843003988265991,1,29669.0,97871.0,100.0,123.83
padded,-2.843003988265991,2,29669.0,97871.0,100.0,122.64
padded,-2.843003988265991,3,29669.0,97871.0,0.0,120.41
padded,-2.6420040130615234,0,29669.0,97871.0,100.0,122.71
padded,-2.6420040130615234,1,29669.0,97871.0,100.0,124.48
padded,-2.6420040130615234,2,29669.0,97871.0,100.0,122.64
padded,-2.6420040130615234,3,29669.0,97871.0,0.0,120.41
padded,-2.4420039653778076,0,29669.0,97871.0,100.0,122.33
padded,-2.4420039653778076,1,29669.0,97871.0,100.0,124.17
padded,-2.4420039653778076,2,29669.0,97871.0,100.0,122.35
padded,-2.4420039653778076,3,29669.0,97871.0,0.0,120.15
padded,-2.242004156112671,0,29669.0,97871.0,100.0,122.34
padded,-2.242004156112671,1,29669.0,97871.0,100.0,124.14
padded,-2.242004156112671,2,29669.0,97871.0,100.0,122.29
padded,-2.242004156112671,3,29669.0,97871.0,0.0,120.0
padded,-2.041003942489624,0,29669.0,97871.0,100.0,122.32
padded,-2.041003942489624,1,29669.0,97871.0,100.0,124.14
padded,-2.041003942489624,2,29669.0,97871.0,100.0,122.26
padded,-2.041003942489624,3,29669.0,97871.0,0.0,120.05
padded,-1.8410041332244873,0,29669.0,97871.0,100.0,122.34
padded,-1.8410041332244873,1,29669.0,97871.0,100.0,124.14
padded,-1.8410041332244873,2,29669.0,97871.0,100.0,122.23
padded,-1.8410041332244873,3,29669.0,97871.0,0.0,120.05
padded,-1.6410040855407715,0,29669.0,97871.0,100.0,122.37
padded,-1.6410040855407715,1,29669.0,97871.0,100.0,124.16
padded,-1.6410040855407715,2,29669.0,97871.0,100.0,122.27
padded,-1.6410040855407715,3,29669.0,97871.0,0.0,120.01
padded,-1.4400041103363037,0,29669.0,97871.0,23.0,128.4
padded,-1.4400041103363037,1,29669.0,97871.0,100.0,130.27
padded,-1.4400041103363037,2,29669.0,97871.0,100.0,126.86
padded,-1.4400041103363037,3,29669.0,97871.0,0.0,123.59
padded,-1.240004062652588,0,29669.0,97871.0,80.0,146.85
padded,-1.240004062652588,1,29669.0,97871.0,73.0,142.48
padded,-1.240004062652588,2,29669.0,97871.0,20.0,138.32
padded,-1.240004062652588,3,29669.0,97871.0,1.0,135.19
padded,-1.040004014968872,0,29669.0,97871.0,41.0,155.18
padded,-1.040004014968872,1,29669.0,97871.0,90.0,158.48
padded,-1.040004014968872,2,29669.0,97871.0,79.0,155.03
padded,-1.040004014968872,3,29669.0,97871.0,35.0,155.54
padded,-0.8390040397644043,0,29669.0,97871.0,13.0,159.08
padded,-0.8390040397644043,1,29669.0,97871.0,33.0,163.55
padded,-0.8390040397644043,2,29669.0,97871.0,94.0,159.4
padded,-0.8390040397644043,3,29669.0,97871.0,18.0,160.58
padded,-0.6390039920806885,0,29669.0,97871.0,14.0,164.88
padded,-0.6390039920806885,1,29669.0,97871.0,9.0,169.67
padded,-0.6390039920806885,2,29669.0,97871.0,95.0,166.4
padded,-0.6390039920806885,3,29669.0,97871.0,21.0,167.18
padded,-0.43900394439697266,0,29669.0,97871.0,17.0,165.64
padded,-0.43900394439697266,1,29669.0,97871.0,55.0,169.63
padded,-0.43900394439697266,2,29669.0,97871.0,91.0,167.88
padded,-0.43900394439697266,3,29669.0,97871.0,92.0,171.3
padded,-0.23900413513183594,0,29669.0,97871.0,55.0,155.58
padded,-0.23800396919250488,1,29669.0,97871.0,31.0,165.76
padded,-0.23800396919250488,2,29669.0,97871.0,89.0,164.45
padded,-0.23800396919250488,3,29669.0,97871.0,40.0,166.33
padded,-0.03800392150878906,0,29669.0,97871.0,24.0,151.0
padded,-0.03800392150878906,1,29669.0,97871.0,16.0,154.2
padded,-0.03800392150878906,2,29669.0,97871.0,90.0,151.89
padded,-0.03800392150878906,3,29669.0,97871.0,19.0,153.2
padded,0.16199588775634766,0,29669.0,97871.0,0.0,146.51
padded,0.16199588775634766,1,29669.0,97871.0,35.0,150.73
padded,0.16199588775634766,2,29669.0,97871.0,36.0,148.74
padded,0.16199588775634766,3,29669.0,97871.0,13.0,149.93
padded,0.3619959354400635,0,29671.0,97871.0,0.0,140.54
padded,0.36299586296081543,1,29671.0,97871.0,0.0,144.05
padded,0.36299586296081543,2,29671.0,97871.0,0.0,142.12
padded,0.36299586296081543,3,29671.0,97871.0,0.0,143.9
padded,0.5629959106445312,0,29671.0,97871.0,100.0,144.48
padded,0.5629959106445312,1,29671.0,97871.0,0.0,147.1
padded,0.5629959106445312,2,29671.0,97871.0,36.0,143.87
padded,0.5629959106445312,3,29671.0,97871.0,7.0,143.64
padded,0.7629959583282471,0,29671.0,97871.0,81.0,146.38
padded,0.7629959583282471,1,29671.0,97871.0,98.0,147.71
padded,0.7629959583282471,2,29671.0,97871.0,91.0,144.6
padded,0.7629959583282471,3,29671.0,97871.0,6.0,144.23
padded,0.9629960060119629,0,29671.0,97871.0,85.0,148.89
padded,0.9639959335327148,1,29671.0,97871.0,100.0,151.3
padded,0.9639959335327148,2,29671.0,97871.0,22.0,148.09
padded,0.9639959335327148,3,29671.0,97871.0,74.0,147.41
padded,1.1639959812164307,0,29671.0,97871.0,89.0,160.31
padded,1.1639959812164307,1,29671.0,97871.0,16.0,159.72
padded,1.1639959812164307,2,29671.0,97871.0,91.0,156.54
padded,1.1639959812164307,3,29671.0,97871.0,99.0,156.11
padded,1.3639960289001465,0,29671.0,97871.0,90.0,168.13
padded,1.3639960289001465,1,29671.0,97871.0,100.0,169.29
padded,1.3639960289001465,2,29671.0,97871.0,17.0,164.93
padded,1.3639960289001465,3,29671.0,97871.0,76.0,165.68
padded,1.5639960765838623,0,29671.0,97871.0,80.0,167.58
padded,1.5649960041046143,1,29671.0,97871.0,62.0,170.37
padded,1.5649960041046143,2,29671.0,97871.0,90.0,168.68
padded,1.5649960041046143,3,29671.0,97871.0,100.0,170.55
padded,1.76499605178833,0,29671.0,97871.0,16.0,168.38
padded,1.76499605178833,1,29671.0,97871.0,28.0,173.29
padded,1.76499605178833,2,29671.0,97871.0,98.0,171.15
padded,1.76499605178833,3,29671.0,97871.0,98.0,174.56
padded,1.9649958610534668,0,29671.0,97871.0,0.0,160.77
padded,1.9649958610534668,1,29671.0,97871.0,5.0,163.74
padded,1.9649958610534668,2,29671.0,97871.0,0.0,162.53
padded,1.9649958610534668,3,29671.0,97871.0,0.0,165.34
padded,2.1649959087371826,0,29671.0,97871.0,92.0,156.07
padded,2.1659960746765137,1,29671.0,97871.0,0.0,159.17
padded,2.1659960746765137,2,29671.0,97871.0,60.0,158.59
padded,2.1659960746765137,3,29671.0,97871.0,85.0,159.68
padded,2.3659958839416504,0,29671.0,97871.0,89.0,157.21
padded,2.3659958839416504,1,29671.0,97871.0,56.0,158.36
padded,2.3659958839416504,2,29671.0,97871.0,95.0,156.2
padded,2.3659958839416504,3,29671.0,97871.0,5.0,157.71
padded,2.566995859146118,0,29671.0,97871.0,78.0,157.92
padded,2.566995859146118,1,29671.0,97871.0,100.0,159.38
padded,2.567996025085449,2,29671.0,97871.0,12.0,153.93
padded,2.567996025085449,3,29671.0,97871.0,100.0,159.73
padded,2.768996000289917,0,29671.0,97871.0,69.0,158.71
padded,2.769995927810669,1,29671.0,97871.0,83.0,159.12
padded,2.769995927810669,2,29671.0,97871.0,88.0,154.99
padded,2.769995927810669,3,29671.0,97871.0,15.0,158.88
padded,2.9699959754943848,0,29671.0,97871.0,99.0,166.8
padded,2.9699959754943848,1,29671.0,97871.0,95.0,167.0
padded,2.9699959754943848,2,29671.0,97871.0,32.0,162.8
padded,2.9699959754943848,3,29671.0,97871.0,94.0,166.85
padded,3.1699960231781006,0,29671.0,97871.0,86.0,168.28
padded,3.1699960231781006,1,29671.0,97871.0,74.0,170.3
padded,3.1699960231781006,2,29671.0,97871.0,10.0,164.12
padded,3.1699960231781006,3,29671.0,97871.0,79.0,170.66
padded,3.3699960708618164,0,29671.0,97871.0,59.0,172.31
padded,3.3709959983825684,1,29671.0,97871.0,100.0,174.59
padded,3.3709959983825684,2,29671.0,97871.0,9.0,168.62
padded,3.3709959983825684,3,29671.0,97871.0,95.0,174.7
padded,3.570996046066284,0,29671.0,97871.0,66.0,173.4
padded,3.570996046066284,1,29671.0,97871.0,85.0,176.57
padded,3.570996046066284,2,29671.0,97871.0,89.0,173.54
padded,3.570996046066284,3,29671.0,97871.0,95.0,175.51
padded,3.770995855331421,0,29671.0,97871.0,0.0,165.12
padded,3.770995855331421,1,29671.0,97871.0,2.0,169.71
padded,3.770995855331421,2,29671.0,97871.0,66.0,165.52
padded,3.770995855331421,3,29671.0,97871.0,42.0,169.03
padded,3.9709959030151367,0,29671.0,97871.0,100.0,163.37
padded,3.9709959030151367,1,29671.0,97871.0,58.0,165.12
padded,3.9709959030151367,2,29671.0,97871.0,1.0,161.76
padded,3.9709959030151367,3,29671.0,97871.0,4.0,164.52
padded,4.1719958782196045,0,29671.0,97871.0,90.0,161.34
padded,4.1719958782196045,1,29671.0,97871.0,75.0,162.44
padded,4.1719958782196045,2,29671.0,97871.0,91.0,159.96
padded,4.1719958782196045,3,29671.0,97871.0,26.0,161.27
padded,4.37199592590332,0,29671.0,97871.0,82.0,159.9
padded,4.37199592590332,1,29671.0,97871.0,13.0,161.17
padded,4.37199592590332,2,29671.0,97871.0,60.0,158.3
padded,4.37199592590332,3,29671.0,97871.0,100.0,161.58
padded,4.571995973587036,0,29671.0,97871.0,86.0,160.82
padded,4.571995973587036,1,29671.0,97871.0,100.0,159.36
padded,4.571995973587036,2,29671.0,97871.0,10.0,155.91
padded,4.571995973587036,3,29671.0,97871.0,72.0,160.12
padded,4.772995948791504,0,29671.0,97871.0,84.0,168.39
padded,4.772995948791504,1,29671.0,97871.0,15.0,166.26
padded,4.772995948791504,2,29671.0,97871.0,70.0,162.57
padded,4.772995948791504,3,29671.0,97871.0,95.0,165.79
padded,4.97299599647522,0,29671.0,97871.0,80.0,172.46
padded,4.97299599647522,1,29671.0,97871.0,49.0,173.56
padded,4.97299599647522,2,29671.0,97871.0,100.0,170.45
padded,4.97299599647522,3,29671.0,97871.0,45.0,174.03
padded,5.1729960441589355,0,29671.0,97871.0,70.0,172.56
padded,5.1729960441589355,1,29671.0,97871.0,58.0,177.12
padded,5.1729960441589355,2,29671.0,97871.0,92.0,174.8
padded,5.1729960441589355,3,29671.0,97871.0,32.0,177.47
padded,5.373996019363403,0,29671.0,97871.0,0.0,161.32
padded,5.373996019363403,1,29671.0,97871.0,0.0,167.48
padded,5.373996019363403,2,29671.0,97871.0,0.0,165.98
padded,5.373996019363403,3,29671.0,97871.0,0.0,166.14
padded,5.573996067047119,0,29671.0,97871.0,0.0,150.76
padded,5.573996067047119,1,29671.0,97871.0,0.0,156.3
padded,5.573996067047119,2,29671.0,97871.0,0.0,155.62
padded,5.573996067047119,3,29671.0,97871.0,0.0,154.06
padded,5.773995876312256,0,29671.0,97871.0,98.0,150.53
padded,5.773995876312256,1,29671.0,97871.0,32.0,154.34
padded,5.773995876312256,2,29671.0,97871.0,72.0,153.43
padded,5.773995876312256,3,29671.0,97871.0,93.0,154.14
padded,5.974995851516724,0,29671.0,97871.0,100.0,148.57
padded,5.974995851516724,1,29671.0,97871.0,91.0,151.89
padded,5.974995851516724,2,29671.0,97871.0,12.0,149.71
padded,5.974995851516724,3,29671.0,97871.0,78.0,150.68
padded,6.1749958992004395,0,29671.0,97871.0,100.0,151.77
padded,6.1749958992004395,1,29671.0,97871.0,86.0,150.13
padded,6.1749958992004395,2,29671.0,97871.0,13.0,147.92
padded,6.1749958992004395,3,29671.0,97871.0,78.0,150.22
padded,6.374995946884155,0,29671.0,97871.0,81.0,165.46
padded,6.374995946884155,1,29671.0,97871.0,87.0,161.19
padded,6.374995946884155,2,29671.0,97871.0,14.0,157.28
padded,6.374995946884155,3,29671.0,97871.0,100.0,159.75
padded,6.574995994567871,0,29671.0,97871.0,98.0,174.79
padded,6.575995922088623,1,29671.0,97871.0,23.0,175.37
padded,6.575995922088623,2,29671.0,97871.0,89.0,171.61
padded,6.575995922088623,3,29671.0,97871.0,93.0,173.81
padded,6.775995969772339,0,29671.0,97871.0,91.0,174.5
padded,6.775995969772339,1,29671.0,97871.0,52.0,175.83
padded,6.775995969772339,2,29671.0,97871.0,91.0,171.48
padded,6.775995969772339,3,29671.0,97871.0,29.0,175.76
padded,6.975996017456055,0,29671.0,97871.0,0.0,167.12
padded,6.975996017456055,1,29671.0,97871.0,13.0,171.41
padded,6.975996017456055,2,29671.0,97871.0,9.0,168.57
padded,6.975996017456055,3,29671.0,97871.0,53.0,170.95
padded,7.1759960651397705,0,29671.0,97871.0,97.0,163.91
padded,7.1769959926605225,1,29671.0,97871.0,70.0,168.67
padded,7.1769959926605225,2,29671.0,97871.0,5.0,164.17
padded,7.1769959926605225,3,29671.0,97871.0,4.0,166.38
padded,7.376996040344238,0,29671.0,97871.0,92.0,159.42
padded,7.376996040344238,1,29671.0,97871.0,93.0,163.98
padded,7.376996040344238,2,29671.0,97871.0,79.0,160.91
padded,7.376996040344238,3,29671.0,97871.0,5.0,163.49
padded,7.576995849609375,0,29671.0,97871.0,90.0,157.35
padded,7.576995849609375,1,29671.0,97871.0,89.0,160.42
padded,7.576995849609375,2,29671.0,97871.0,91.0,156.82
padded,7.576995849609375,3,29671.0,97871.0,17.0,158.38
padded,7.776995897293091,0,29671.0,97871.0,100.0,158.55
padded,7.777996063232422,1,29671.0,97871.0,90.0,159.85
padded,7.777996063232422,2,29671.0,97871.0,84.0,156.63
padded,7.777996063232422,3,29671.0,97871.0,12.0,157.51
padded,7.977995872497559,0,29671.0,97871.0,97.0,165.34
padded,7.977995872497559,1,29671.0,97871.0,18.0,166.75
padded,7.977995872497559,2,29671.0,97871.0,88.0,165.77
padded,7.977995872497559,3,29671.0,97871.0,77.0,166.77
padded,8.177995920181274,0,29671.0,97871.0,27.0,162.75
padded,8.177995920181274,1,29671.0,97871.0,11.0,166.1
padded,8.177995920181274,2,29671.0,97871.0,89.0,166.34
padded,8.177995920181274,3,29671.0,97871.0,96.0,168.98
padded,8.37799596786499,0,29671.0,97871.0,0.0,154.59
padded,8.37799596786499,1,29671.0,97871.0,0.0,158.99
padded,8.378995895385742,2,29671.0,97871.0,0.0,159.33
padded,8.378995895385742,3,29671.0,97871.0,0.0,162.16
padded,8.578995943069458,0,29671.0,97871.0,42.0,148.63
padded,8.578995943069458,1,29671.0,97871.0,0.0,149.99
padded,8.578995943069458,2,29671.0,97871.0,0.0,150.13
padded,8.578995943069458,3,29671.0,97871.0,0.0,152.86
padded,8.778995990753174,0,29671.0,97871.0,97.0,148.23
padded,8.778995990753174,1,29671.0,97871.0,100.0,151.35
padded,8.778995990753174,2,29671.0,97871.0,57.0,151.23
padded,8.778995990753174,3,29671.0,97871.0,32.0,153.35
padded,8.97899603843689,0,29671.0,97871.0,12.0,147.46
padded,8.97899603843689,1,29671.0,97871.0,100.0,150.04
padded,8.97899603843689,2,29671.0,97871.0,68.0,146.81
padded,8.97899603843689,3,29671.0,97871.0,93.0,148.02
padded,9.179996013641357,0,29671.0,97871.0,42.0,152.41
padded,9.179996013641357,1,29671.0,97871.0,75.0,155.01
padded,9.179996013641357,2,29671.0,97871.0,51.0,149.23
padded,9.179996013641357,3,29671.0,97871.0,67.0,150.78
padded,9.379996061325073,0,29671.0,97871.0,100.0,163.1
padded,9.379996061325073,1,29671.0,97871.0,86.0,165.73
padded,9.379996061325073,2,29671.0,97871.0,19.0,158.65
padded,9.379996061325073,3,29671.0,97871.0,71.0,160.68
padded,9.57999587059021,0,29671.0,97871.0,92.0,168.43
padded,9.57999587059021,1,29671.0,97871.0,100.0,174.8
padded,9.57999587059021,2,29671.0,97871.0,12.0,166.68
padded,9.57999587059021,3,29671.0,97871.0,96.0,170.01
padded,9.780995845794678,0,29671.0,97871.0,94.0,169.87
padded,9.780995845794678,1,29671.0,97871.0,68.0,177.43
padded,9.780995845794678,2,29671.0,97871.0,29.0,167.8
padded,9.780995845794678,3,29671.0,97871.0,87.0,172.91
padded,9.980995893478394,0,29671.0,97871.0,95.0,167.7
padded,9.980995893478394,1,29671.0,97871.0,9.0,176.04
padded,9.980995893478394,2,29671.0,97871.0,16.0,166.66
padded,9.980995893478394,3,29671.0,97871.0,97.0,172.06
padded,10.18099594116211,0,29671.0,97871.0,0.0,160.48
padded,10.18099594116211,1,29671.0,97871.0,4.0,169.12
padded,10.18099594116211,2,29671.0,97871.0,8.0,162.52
padded,10.18099594116211,3,29671.0,97871.0,75.0,166.85
padded,10.380995988845825,0,29671.0,97871.0,0.0,150.46
padded,10.381995916366577,1,29671.0,97871.0,0.0,158.85
padded,10.381995916366577,2,29671.0,97871.0,0.0,153.05
padded,10.381995916366577,3,29671.0,97871.0,0.0,157.32
padded,10.581995964050293,0,29671.0,97871.0,92.0,151.0
padded,10.581995964050293,1,29671.0,97871.0,9.0,152.66
padded,10.581995964050293,2,29671.0,97871.0,0.0,147.41
padded,10.581995964050293,3,29671.0,97871.0,0.0,151.46
padded,10.781996011734009,0,29671.0,97871.0,94.0,149.35
padded,10.781996011734009,1,29671.0,97871.0,15.0,149.04
padded,10.781996011734009,2,29671.0,97871.0,62.0,145.29
padded,10.781996011734009,3,29671.0,97871.0,76.0,149.03
padded,10.981996059417725,0,29671.0,97871.0,88.0,149.86
padded,10.982995986938477,1,29671.0,97871.0,13.0,149.61
padded,10.982995986938477,2,29671.0,97871.0,9.0,149.42
padded,10.982995986938477,3,29671.0,97871.0,79.0,152.1
padded,11.182996034622192,0,29671.0,97871.0,93.0,165.97
padded,11.182996034622192,1,29671.0,97871.0,18.0,156.09
padded,11.182996034622192,2,29671.0,97871.0,11.0,155.46
padded,11.182996034622192,3,29671.0,97871.0,90.0,161.06
padded,11.382995843887329,0,29671.0,97871.0,100.0,174.32
padded,11.382995843887329,1,29671.0,97871.0,12.0,164.23
padded,11.382995843887329,2,29671.0,97871.0,9.0,164.3
padded,11.382995843887329,3,29671.0,97871.0,80.0,170.87
padded,11.582995891571045,0,29671.0,97871.0,91.0,177.19
padded,11.583996057510376,1,29671.0,97871.0,63.0,170.71
padded,11.583996057510376,2,29671.0,97871.0,62.0,174.14
padded,11.583996057510376,3,29671.0,97871.0,82.0,170.78
padded,11.783995866775513,0,29671.0,97871.0,4.0,170.07
padded,11.783995866775513,1,29671.0,97871.0,9.0,166.39
padded,11.783995866775513,2,29671.0,97871.0,17.0,172.07
padded,11.783995866775513,3,29671.0,97871.0,82.0,163.93
padded,11.983995914459229,0,29671.0,97871.0,0.0,162.11
padded,11.983995914459229,1,29671.0,97871.0,0.0,157.48
padded,11.983995914459229,2,29671.0,97871.0,0.0,160.56
padded,11.983995914459229,3,29671.0,97871.0,0.0,154.15
padded,12.183995962142944,0,29671.0,97871.0,72.0,148.72
padded,12.183995962142944,1,29671.0,97871.0,10.0,150.62
padded,12.184995889663696,2,29671.0,97871.0,0.0,151.3
padded,12.184995889663696,3,29671.0,97871.0,0.0,151.06
padded,12.384995937347412,0,29671.0,97871.0,73.0,148.53
padded,12.384995937347412,1,29671.0,97871.0,100.0,153.09
padded,12.384995937347412,2,29671.0,97871.0,100.0,153.74
padded,12.384995937347412,3,29671.0,97871.0,13.0,150.57
padded,12.584995985031128,0,29671.0,97871.0,77.0,149.09
padded,12.584995985031128,1,29671.0,97871.0,100.0,153.68
padded,12.584995985031128,2,29671.0,97871.0,100.0,151.41
padded,12.584995985031128,3,29671.0,97871.0,12.0,149.95
padded,12.784996032714844,0,29671.0,97871.0,91.0,157.83
padded,12.784996032714844,1,29671.0,97871.0,100.0,159.02
padded,12.784996032714844,2,29671.0,97871.0,85.0,154.58
padded,12.784996032714844,3,29671.0,97871.0,14.0,163.93
padded,12.985996007919312,0,29671.0,97871.0,95.0,165.23
padded,12.985996007919312,1,29671.0,97871.0,16.0,167.06
padded,12.985996007919312,2,29671.0,97871.0,23.0,171.95
padded,12.985996007919312,3,29671.0,97871.0,92.0,171.18
padded,13.185996055603027,0,29671.0,97871.0,0.0,161.98
padded,13.185996055603027,1,29671.0,97871.0,2.0,165.89
padded,13.185996055603027,2,29671.0,97871.0,6.0,172.63
padded,13.185996055603027,3,29671.0,97871.0,41.0,165.4
padded,13.385995864868164,0,29671.0,97871.0,0.0,152.48
padded,13.385995864868164,1,29671.0,97871.0,0.0,155.9
padded,13.385995864868164,2,29671.0,97871.0,0.0,162.57
padded,13.385995864868164,3,29671.0,97871.0,0.0,156.07
padded,13.58599591255188,0,29671.0,97871.0,0.0,140.74
padded,13.586996078491211,1,29671.0,97871.0,0.0,143.94
padded,13.586996078491211,2,29671.0,97871.0,0.0,151.64
padded,13.586996078491211,3,29671.0,97871.0,0.0,146.13
padded,13.786995887756348,0,29103.0,97871.0,0.0,129.97
padded,13.791996002197266,1,29137.0,97871.0,0.0,133.04
padded,13.791996002197266,2,29103.0,97871.0,0.0,127.33
padded,13.791996002197266,3,29137.0,97871.0,0.0,128.24
padded,13.991996049880981,0,29103.0,97871.0,0.0,120.2
padded,13.992995977401733,1,29103.0,97871.0,2.0,125.0
padded,13.992995977401733,2,29103.0,97871.0,2.0,120.24
padded,13.992995977401733,3,29103.0,97871.0,2.0,120.86
padded,14.19299602508545,0,29103.0,97871.0,0.0,119.17
padded,14.19299602508545,1,29103.0,97871.0,0.0,121.58
padded,14.19299602508545,2,29103.0,97871.0,0.0,119.82
padded,14.19299602508545,3,29103.0,97871.0,0.0,120.5
padded,14.392996072769165,0,29103.0,97871.0,0.0,119.29
padded,14.392996072769165,1,29103.0,97871.0,0.0,121.53
padded,14.392996072769165,2,29103.0,97871.0,0.0,119.76
padded,14.392996072769165,3,29103.0,97871.0,0.0,120.5
padded,14.592995882034302,0,29103.0,97871.0,0.0,119.38
padded,14.593996047973633,1,29103.0,97871.0,0.0,121.5
padded,14.593996047973633,2,29103.0,97871.0,0.0,119.71
padded,14.593996047973633,3,29103.0,97871.0,0.0,120.5
padded,14.79399585723877,0,29103.0,97871.0,0.0,119.46
padded,14.79399585723877,1,29103.0,97871.0,0.0,121.48
padded,14.79399585723877,2,29103.0,97871.0,0.0,119.64
padded,14.79399585723877,3,29103.0,97871.0,0.0,120.42
padded,14.993995904922485,0,29103.0,97871.0,0.0,119.56
padded,14.993995904922485,1,29103.0,97871.0,0.0,121.45
padded,14.993995904922485,2,29103.0,97871.0,0.0,119.64
padded,14.993995904922485,3,29103.0,97871.0,0.0,120.38
padded,15.193995952606201,0,29103.0,97871.0,0.0,119.61
padded,15.193995952606201,1,29103.0,97871.0,0.0,121.45
padded,15.194995880126953,2,29103.0,97871.0,0.0,119.67
padded,15.194995880126953,3,29103.0,97871.0,0.0,120.37
padded,15.394995927810669,0,29103.0,97871.0,0.0,119.58
padded,15.394995927810669,1,29103.0,97871.0,0.0,121.47
padded,15.394995927810669,2,29103.0,97871.0,0.0,119.67
padded,15.394995927810669,3,29103.0,97871.0,0.0,120.4
padded,15.594995975494385,0,29103.0,97871.0,0.0,119.6
padded,15.594995975494385,1,29103.0,97871.0,0.0,121.47
padded,15.594995975494385,2,29103.0,97871.0,0.0,119.69
padded,15.594995975494385,3,29103.0,97871.0,0.0,120.41
padded,15.795995950698853,0,29103.0,97871.0,0.0,119.57
padded,15.795995950698853,1,29103.0,97871.0,0.0,121.46
padded,15.795995950698853,2,29103.0,97871.0,0.0,119.68
padded,15.795995950698853,3,29103.0,97871.0,0.0,120.33
padded,15.99699592590332,0,29103.0,97871.0,0.0,119.6
padded,15.997995853424072,1,598.0,97871.0,2.0,124.35
padded,16.00299596786499,2,29103.0,97871.0,0.0,119.74
padded,16.010995864868164,3,29103.0,97871.0,1.0,120.53
padded,16.212996006011963,0,4.0,97871.0,0.0,120.78
padded,16.304996013641357,1,4.0,97871.0,0.0,125.09
padded,16.304996013641357,2,4.0,97871.0,20.0,122.75
padded,16.304996013641357,3,4.0,97871.0,39.0,123.54
padded,16.504996061325073,0,4.0,97871.0,26.0,123.33
padded,16.504996061325073,1,4.0,97871.0,0.0,125.56
padded,16.504996061325073,2,4.0,97871.0,0.0,123.33
padded,16.504996061325073,3,4.0,97871.0,0.0,124.04
padded,16.70599603652954,0,4.0,97871.0,0.0,123.79
padded,16.70599603652954,1,4.0,97871.0,0.0,126.15
padded,16.70599603652954,2,4.0,97871.0,0.0,123.84
